 District ADDRESS  VALUE   1   2   3   4    5    6    7    8    9
  53  576   54324   2   1   2   5   62    3   17    3    9
  53  577   54191   2   0   1   0   12    4    0    0    6
  53  578   54043   1   0   2   5   20    1    8    0    8
  53  579   54462   1   0   0   0    0    0    0    0    0
  53  580   54302   3   2   2   5   93    5   16   13   17
  53  581   55244   4   0   3  10   59    7   16    0   21
  53  582   54631   3   0   2   5   28    0   26    0    2
  53  583   54001   2   2   1  10   65    8    8   14   30
  53  584   53227   3   1   2   5   78    2   22    9   11
  53  585   54775   1   0   2  10   34    5   15    0   11
  53  586   56517   4   1   2   5   37    4    4    6    8
  53  587   57755   1   0   1   5    5    0    0    0    3
  53  588   58875   6   1   3  15  113    9   47    6   29
  53  589   56140   1   0   2  10   11    4    0    0    4
  53  590   52413   3   2   1   5   58    9    4   12   16
  53  591   50386   2   3   2   5   93    5   23   10   10
  53  592   51030   2   1   3   5   47    4    6    9   11
  53  593   50742   1   0   2   0    0    0    0    0    0
  53  594   51592   3   0   1   5   49    5   22    0   10
  53  595   51997   3   0   3  10   56    6   24    0   15
  53  596   53654   1   0   0   0    0    0    0    0    0
  53  597   58060   2   2   1  10   69    8   32    7   15
  53  598   58815   2   0   2   0    4    0    0    0    4
  53  599   56341   2   2   2   5   31    5    3   12    6
  53  600   51770   2   0   1   5   22    0   12    0   10
  53  601   50021   1   0   1   5   11    0    3    0    6
  53  602   53701   2   1   0   0    0    0    0    0    0
  53  603   58282   2   0   3   5   28    3    7    0    8
  53  604   57565   2   0   3  10   23    6    0    0   14
  53  605   53538   2   0   0   0    0    0    0    0    0
  53  606   51627   2   0   2   0   23    0    7    0    5
  53  607   52774   4   1   3  10   63    7   23    4   23
  53  608   53590   2   1   3   5   47    6   20   11    6
  53  609   53792   2   0   0   0    0    0    0    0    0
  53  610   50568   2   0   4  10   44    9   20    0   10
  53  611   44121   2   0   1   5   64    4   19    0   12
  53  612   46614   1   0   1   0   19    1   18    0    0
  53  613   50926   2   1   2  10  105    5   45    5   11
  53  614   51270   1   0   0   0    0    0    0    0    0
  53  615   52944   3   1   1   5   38    2   12   11   10
  53  616   51184   3   1   3   5   65    6   12   12   14
  53  617   46207   2   0   2   0    0    0    0    0    0
  53  618   45804   1   0   2   0    5    1    0    0    2
  53  619   49181   2   0   1   5   50    4   15    0   15
  53  620   52843   3   3   2  10   65    7    0    9   26
  53  621   59119   3   0   3   5   12    4    1    0    7
  53  622   63317   3   0   2   5   43    1   27    0   11
  53  623   62320   3   3   2  20   90   10   24   12   38
  53  624   61729   5   2   2  10   91   10   37    9   27
  53  625   61664   2   0   3   5   25    0   20    0    3
  53  626   60714   2   0   1  15   32    6    4    0   20
  53  627   61008   2   1   1  10   44    7    0   13   11
  53  628   58663   2   1   0   0    0    0    0    0    0
  53  629   55609   3   0   1  15   88   10   25    0   21
  53  630   56067   2   0   2   0   19    1   12    0    3
  53  631   55918   2   0   1   5   57    0   17    0   13
  53  632   55286   3   0   2   5   69    5   35    0    4
  53  633   53184   3   0   0   0    0    0    0    0    0
  53  634   48751   2   0   1   0    3    0    0    0    2
  53  635   47298   1   0   1   5    6    0    1    0    4
  53  636   49629   3   0   1  10   38    7   23    0    7
  53  637   52226   3   1   2   5   43    4   12   12   10
  53  638   52695   3   0   4   5   30    2   23    0    2
  53  639   52962   3   1   1   0   95    5   23    6   12
  53  640   52042   1   0   2   5   12    1    8    0    0
  53  641   49223   2   0   0   0    0    0    0    0    0
  53  642   52841   4   0   2   5   20    6    0    0   12
  53  643   55287   1   0   0   0    0    0    0    0    0
  53  644   52070   2   0   0   0    0    0    0    0    0
  53  645   52617   2   0   2  10   86    1   33    0   13
  53  646   50371   2   0   2   5   23    4    3    0   16
  53  647   47156   1   0   1   0    1    0    0    0    1
  53  648   49514   2   0   4   5   29    4   14    0    0
  53  649   50640   3   0   1  10   29    4    6    0   18
  53  650   51508   2   2   0   0    0    0    0    0    0
  53  651   51499   3   1   1   5   77    5   22    0   13
  53  652   48165   2   0   3   0   27    3   17    0    0
  53  653   48290   1   0   3   0   26    0   14    0    1
  53  654   48339   3   0   2   5   63    4   25    0    9
  53  655   49750   2   0   3   5   26    3    9    0    7
  53  656   53645   1   0   3   5   22    3    2    0    5
  53  657   53229   2   1   2   5   48    5    7   10   12
  53  658   52131   2   0   1   0   14    2    0    0    5
  53  659   50346   2   0   3   0    6    1    3    0    0
  53  660   49240   2   0   1   0    3    2    0    0    0
  53  661   47962   3   0   0   0    0    0    0    0    0
  53  662   47651   1   0   0   0    0    0    0    0    0
  53  663   49120   2   1   3   5   37    3    0    5   14
  53  664   48815   1   0   3   0   22    0   15    0    7
  53  665   47949   3   0   1  10   83    7   33    0   15
  53  666   45423   2   0   1   5   14    2    0    0    9
  53  667   45899   2   0   1   0    1    1    0    0    0
  53  668   48164   3   0   1   5   81    6   38    0   22
  53  669   51540   2   0   2   5   31    6   13    0   12
  53  670   55509   3   0   0   0    0    0    0    0    0
  53  671   56763   4   0   1  10   65    6   21    0   18
  53  672   58621   2   2   3   0   21    0    0    8    5
  53  673   60567   3   1   2  10   51    9    5    6   16
  53  674   62298   4   1   1  10   80    9   35    6   17
  54    1   38853   3   0   2   5   45    4    8    0   12
  54    2   42233   1   0   0   0    0    0    0    0    0
  54    3   45827   1   0   3   0   42    0   10    0   10
  54    4   48423   1   0   0   0    0    0    0    0    0
  54    5   50155   2   1   2   5   60    7   11    6   12
  54    6   51646   2   0   1   5   40    1   22    0    5
  54    7   50945   2   0   4   5   41    1   13    0    6
  54    8   51384   1   0   3  10   27    4    7    0   16
  54    9   50900   3   0   4   5   50    6   34    0   10
  54   10   44750   1   0   0   0    0    0    0    0    0
  54   11   44339   2   0   1   0   12    1   10    0    0
  54   12   45292   2   0   3   0    5    1    0    0    3
  54   13   43768   1   0   3  10   37    4   10    0   18
  54   14   45000   1   0   0   0    0    0    0    0    0
  54   15   45332   2   0   1   0   19    3    7    0    4
  54   16   46879   2   1   0   0    0    0    0    0    0
  54   17   48002   3   0   2   0   44    3   19    0    7
  54   18   46507   1   0   0   0    0    0    0    0    0
  54   19   47100   2   0   0   0    0    0    0    0    0
  54   20   46661   1   0   4   0    5    1    3    0    0
  54   21   46712   2   0   2   0   22    2    8    0    7
  54   22   47765   2   0   1   5   40    2    5    0   19
  54   23   44691   2   1   3  10   47    4    6    0   22
  54   24   41419   1   0   1   5   30    5   16    0    3
  54   25   38970   2   0   0   0    0    0    0    0    0
  54   26   40317   2   0   2   0   25    3    6    0   10
  54   27   42860   1   0   2   0    1    0    0    0    1
  54   28   43440   1   0   2   5   46    2   17    0   12
  54   29   45298   2   0   3   0    8    4    0    0    1
  54   30   45110   1   0   0   0    0    0    0    0    0
  54   31   48106   2   0   1   5   36    5    0    0   17
  54   32   53037   2   0   1  10   24    4    0    0   12
  54   33   55631   2   0   0   0    0    0    0    0    0
  54   34   57693   2   0   1   5    1    1    0    0    0
  54   35   54401   4   0   2  15   54    8   13    0   26
  54   36   51293   1   0   1   0    1    0    0    0    1
  54   37   49517   2   0   0   0    0    0    0    0    0
  54   38   45208   2   2   2   5   75    6   13    7   19
  54   39   42870   2   0   1   5   26    4    5    0   11
  54   40   41247   1   0   0   0    0    0    0    0    0
  54   41   38919   2   0   1   5   27    5    7    0   10
  54   42   41592   2   0   1   5   78    5   22    0   16
  54   43   50085   2   0   0   0    0    0    0    0    0
  54   44   55580   2   0   0   0    0    0    0    0    0
  54   45   56352   2   0   2  10    6    4    0    0    2
  54   46   55210   5   0   3  10   91    8   37    0   25
  54   47   51651   3   1   2   5   26    3    2    1   12
  54   48   49235   2   1   1   5   39    6    3   11    6
  54   49   49681   1   0   1  10   39    5   12    0    8
  54   50   51796   3   2   2  10   88    8   17    9   29
  54   51   51880   1   0   2   5    0    0    0    0    0
  54   52   51900   2   0   1   0    0    0    0    0    0
  54   53   52952   2   0   2   0   11    0    6    0    5
  54   54   50862   2   0   3   5   37    3    7    0   14
  54   55   48540   1   0   2   5   19    2   11    0    5
  54   56   46930   2   0   1   5   20    2    9    0    7
  54   57   46785   2   0   1   5   17    4    0    0   13
  54   58   47544   3   0   2   5   20    5    6    0    6
  54   59   48648   2   0   1   0   21    0   15    0    6
  54   60   48824   2   1   1  10   40    3    9    5   18
  54   61   46188   2   0   2   0   10    0    4    0    6
  54   62   43302   2   0   3   5   64    1   35    0   15
  54   63   42677   1   0   1   0    7    1    0    0    3
  54   64   43238   1   0   2   0    3    1    2    0    0
  54   65   45119   2   0   2   5   15    2    4    0    8
  54   66   47911   1   0   1   5   12    1    0    0    6
  54   67   48569   1   0   1   5   72    3   27    0   10
  54   68   51154   4   0   0   0    0    0    0    0    0
  54   69   53992   2   1   1  10   66    6   24    6   14
  54   70   53346   2   0   3   5   26    3    7    0    5
  54   71   49350   3   0   3   5   29    3    8    0   12
  54   72   42378   1   0   1   0   36    4   15    0    9
  54   73   37482   1   0   1   0    0    0    0    0    0
  54   74   38526   2   0   1   0   28    1   21    0    5
  54   75   42483   2   0   0   0    0    0    0    0    0
  54   76   47811   1   0   1   5   38    3   33    0    0
  54   77   52337   2   1   1  10   37    4    0    3   18
  54   78   53715   2   1   1   5   24    3    0    2    9
  54   79   55153   2   0   3   0    0    0    0    0    0
  54   80   54850   4   0   2   0   12    0    4    0    2
  54   81   53805   2   0   1   5   15    2    1    0    8
  54   82   50893   1   0   1  10   19    3    3    0    5
  54   83   47198   2   0   0   0    0    0    0    0    0
  54   84   44588   1   0   1   0   10    0    0    0    5
  54   85   42414   2   1   2  10  116    8   22   13   18
  54   86   43957   2   0   1   5   19    2    8    0    2
  54   87   45150   3   0   3  10   55    4   25    0   16
  54   88   45342   2   0   1   0   52    3   15    0    8
  54   89   44935   1   0   1   0   10    3    0    0    4
  54   90   46082   1   0   0   0    0    0    0    0    0
  54   91   47535   2   0   1   0   30    1   20    0    7
  54   92   47214   3   0   0   0    0    0    0    0    0
  54   93   48473   2   2   0   0    0    0    0    0    0
  54   94   46952   1   0   2   0   10    0    2    0    5
  54   95   46684   2   0   1   0   36    1   15    0    8
  54   96   48994   1   0   1   5    5    0    2    0    3
  54   97   50816   2   1   1   5   22    3    0    9   10
  54   98   53270   3   1   2  15   81   12   30   10   25
  54   99   53985   3   0   2   5   28    1   12    0    7
  54  100   53050   2   0   0   0    0    0    0    0    0
  54  101   49476   1   0   2  10   38    4   21    0    8
  54  102   47140   2   1   2   5   25    2    0    7    9
  54  103   48302   2   0   3   5   20    4    0    0   10
  54  104   49707   1   0   1   5   62    2   32    0    4
  54  105   48935   1   0   1   5   27    0   15    0    0
  54  106   48414   2   2   2   5   73    5   32   18   13
  54  107   47717   6   0   1   5   55    9   13    0   29
  54  108   45591   2   0   1  10   30    4    7    0   15
  54  109   48983   1   0   0   0    0    0    0    0    0
  54  110   51492   2   0   2   5    9    3    0    0    6
  54  111   52440   1   0   1   5    1    1    0    0    0
  54  112   56593   2   0   1   5   35    3   10    0    6
  54  113   56548   2   1   0   0    0    0    0    0    0
  54  114   53618   1   0   2   5   40    4   15    0    7
